end_time,lecture,lecture_name,lecture_no,sentence,start_time,sub_lecture,tokenized_sentence
00:04:16,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"In general, the idea is to use the network to",00:04:12,9,In general idea use network
00:04:20,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"impose some constraints on the model parameters, lambda here.",00:04:16,9,impose constraints model parameters lambda
00:04:21,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"For example,",00:04:20,9,For example
00:04:27,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,the text at adjacent nodes of the network can be similar to cover similar topics.,00:04:21,9,text adjacent nodes network similar cover similar topics
00:04:31,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"Indeed, in many cases, they tend to cover similar topics.",00:04:27,9,Indeed many cases tend cover similar topics
00:04:38,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So we may be able to smooth the topic distributions,00:04:34,9,So may able smooth topic distributions
00:04:43,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,on the graph on the network so that adjacent nodes will have,00:04:39,9,graph network adjacent nodes
00:04:48,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,very similar topic distributions.,00:04:43,9,similar topic distributions
00:04:53,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So they will share a common distribution on the topics.,00:04:48,9,So share common distribution topics
00:05:00,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"Or have just a slight variations of the topic of distributions, of the coverage.",00:04:53,9,Or slight variations topic distributions coverage
00:05:07,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"So, technically, what we can do is simply to add a network and",00:05:02,9,So technically simply add network
00:05:11,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,use the regularizers to the likelihood of objective function as shown here.,00:05:07,9,use regularizers likelihood objective function shown
00:05:14,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So instead of just optimize the probability of test,00:05:11,9,So instead optimize probability test
00:05:18,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"data given parameters lambda, we're going to optimize another function F.",00:05:14,9,data given parameters lambda going optimize another function F
00:05:26,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,This function combines the likelihood with a regularizer function called R here.,00:05:19,9,This function combines likelihood regularizer function called R
00:05:31,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And the regularizer defines the the parameters lambda and the Network.,00:05:26,9,And regularizer defines parameters lambda Network
00:05:34,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,It tells us basically,00:05:31,9,It tells us basically
00:05:38,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,what kind of parameters are preferred from a network constraint perspective.,00:05:34,9,kind parameters preferred network constraint perspective
00:05:41,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So you can easily see this is in effect,00:05:38,9,So easily see effect
00:05:45,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,implementing the idea of imposing some prior on the model parameters.,00:05:41,9,implementing idea imposing prior model parameters
00:05:50,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"Only that we're not necessary having a probabilistic model, but",00:05:45,9,Only necessary probabilistic model
00:05:51,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,the idea is the same.,00:05:50,9,idea
00:05:55,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,We're going to combine the two in one single objective function.,00:05:51,9,We going combine two one single objective function
00:06:02,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"So, the advantage of this idea is that it's quite general.",00:05:57,9,So advantage idea quite general
00:06:06,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,Here the top model can be any generative model for text.,00:06:02,9,Here top model generative model text
00:06:11,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"It doesn't have to be PLSA or LEA, or the current topic models.",00:06:07,9,It PLSA LEA current topic models
00:06:17,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"And similarly, the network can be also in a network.",00:06:12,9,And similarly network also network
00:06:19,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,Any graph that connects these text objects.,00:06:17,9,Any graph connects text objects
00:06:26,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,This regularizer can also be any regularizer.,00:06:22,9,This regularizer also regularizer
00:06:31,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,We can be flexible in capturing different heuristics that we want to capture.,00:06:26,9,We flexible capturing different heuristics want capture
00:06:36,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"And finally, the function F can also vary, so",00:06:32,9,And finally function F also vary
00:06:38,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,there can be many different ways to combine them.,00:06:36,9,many different ways combine
00:06:42,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"So, this general idea is actually quite, quite powerful.",00:06:38,9,So general idea actually quite quite powerful
00:06:47,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,It offers a general approach to combining these different,00:06:42,9,It offers general approach combining different
00:06:52,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,types of data in single optimization framework.,00:06:47,9,types data single optimization framework
00:06:54,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And this general idea can really be applied for any problem.,00:06:52,9,And general idea really applied problem
00:06:59,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"But here in this paper reference here,",00:06:56,9,But paper reference
00:07:05,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,a particular instantiation called a NetPLSA was started.,00:06:59,9,particular instantiation called NetPLSA started
00:07:06,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"In this case, it's just for",00:07:05,9,In case
00:07:11,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,instantiating of PLSA to incorporate this simple constraint imposed by network.,00:07:06,9,instantiating PLSA incorporate simple constraint imposed network
00:07:15,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And the prior here is the neighbors on,00:07:11,9,And prior neighbors
00:07:18,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,the network must have similar topic distribution.,00:07:15,9,network must similar topic distribution
00:07:20,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,They must cover similar topics in similar ways.,00:07:18,9,They must cover similar topics similar ways
00:07:22,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And that's basically what it says in English.,00:07:20,9,And basically says English
00:07:27,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So technically we just have a modified objective function here.,00:07:24,9,So technically modified objective function
00:07:32,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,Let's define both the texts you can actually see in the network graph G here.,00:07:27,9,Let define texts actually see network graph G
00:07:36,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"And if you look at this formula,",00:07:34,9,And look formula
00:07:38,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,you can actually recognize some part fairly familiarly.,00:07:36,9,actually recognize part fairly familiarly
00:07:45,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"Because they are, they should be fairly familiar to you by now.",00:07:40,9,Because fairly familiar
00:07:49,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So can you recognize which part is the likelihood for,00:07:45,9,So recognize part likelihood
00:07:51,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,the test given the topic model?,00:07:49,9,test given topic model
00:07:58,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"Well if you look at it, you will see this part is precisely the PLSA log-likelihood",00:07:52,9,Well look see part precisely PLSA log likelihood
00:08:04,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,that we want to maximize when we estimate parameters for PLSA alone.,00:07:58,9,want maximize estimate parameters PLSA alone
00:08:10,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,But the second equation shows some additional constraints on the parameters.,00:08:04,9,But second equation shows additional constraints parameters
00:08:15,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"And in particular, we'll see here it's to measure",00:08:10,9,And particular see measure
00:08:21,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,the difference between the topic coverage at node u and node v.,00:08:15,9,difference topic coverage node u node v
00:08:25,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,The two adjacent nodes on the network.,00:08:21,9,The two adjacent nodes network
00:08:27,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,We want their distributions to be similar.,00:08:25,9,We want distributions similar
00:08:31,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So here we are computing the square of their differences and,00:08:27,9,So computing square differences
00:08:34,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,we want to minimize this difference.,00:08:31,9,want minimize difference
00:08:40,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"And note that there's a negative sign in front of this sum, this whole sum here.",00:08:34,9,And note negative sign front sum whole sum
00:08:46,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So this makes it possible to find,00:08:40,9,So makes possible find
00:08:51,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,the parameters that are both to,00:08:46,9,parameters
00:08:57,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,maximize the PLSA log-likelihood.,00:08:51,9,maximize PLSA log likelihood
00:09:01,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"That means the parameters will fit the data well and,",00:08:57,9,That means parameters fit data well
00:09:05,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,also to respect that this constraint from the network.,00:09:01,9,also respect constraint network
00:09:09,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And this is the negative sign that I just mentioned.,00:09:06,9,And negative sign I mentioned
00:09:12,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"Because this is an negative sign, when we maximize this",00:09:09,9,Because negative sign maximize
00:09:16,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,object in function we'll actually minimize this statement term here.,00:09:12,9,object function actually minimize statement term
00:09:23,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So if we look further in this picture we'll see,00:09:19,9,So look picture see
00:09:29,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,the results will weight of edge between u and v here.,00:09:23,9,results weight edge u v
00:09:32,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And that space from out network.,00:09:29,9,And space network
00:09:34,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"If you have a weight that says well,",00:09:32,9,If weight says well
00:09:38,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,these two nodes are strong collaborators of researchers.,00:09:34,9,two nodes strong collaborators researchers
00:09:45,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,These two are strong connections between two people in a social network.,00:09:38,9,These two strong connections two people social network
00:09:46,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And they would have weight.,00:09:45,9,And would weight
00:09:52,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,Then that means it would be more important that they're topic coverages are similar.,00:09:46,9,Then means would important topic coverages similar
00:09:54,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And that's basically what it says here.,00:09:52,9,And basically says
00:09:57,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And finally you see a parameter lambda here.,00:09:55,9,And finally see parameter lambda
00:10:02,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,This is a new parameter to control the influence of network constraint.,00:09:57,9,This new parameter control influence network constraint
00:10:07,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"We can see easily, if lambda is set to 0, we just go back to the standard PLSA.",00:10:02,9,We see easily lambda set 0 go back standard PLSA
00:10:09,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"But when lambda is set to a larger value,",00:10:07,9,But lambda set larger value
00:10:14,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,then we will let the network influence the estimated models more.,00:10:09,9,let network influence estimated models
00:10:19,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"So as you can see, the effect here is that we're going to do basically PLSA.",00:10:14,9,So see effect going basically PLSA
00:10:24,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,But we're going to also try to make the topic coverages,00:10:19,9,But going also try make topic coverages
00:10:28,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,on the two nodes that are strongly connected to be similar.,00:10:24,9,two nodes strongly connected similar
00:10:30,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And we ensure their coverages are similar.,00:10:28,9,And ensure coverages similar
00:10:37,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"So here are some of the several results, from that paper.",00:10:33,9,So several results paper
00:10:41,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,This is slide shows the record results of using PLSA.,00:10:37,9,This slide shows record results using PLSA
00:10:45,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"And the data here is DBLP data, bibliographic data,",00:10:41,9,And data DBLP data bibliographic data
00:10:48,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,about research articles.,00:10:45,9,research articles
00:10:55,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And the experiments have to do with using four communities of applications.,00:10:48,9,And experiments using four communities applications
00:10:56,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,IR information retrieval.,00:10:55,9,IR information retrieval
00:10:59,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,DM stands for data mining.,00:10:56,9,DM stands data mining
00:11:00,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,ML for machinery and web.,00:10:59,9,ML machinery web
00:11:05,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"There are four communities of articles, and we were hoping",00:11:00,9,There four communities articles hoping
00:11:14,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,to see that the topic mining can help us uncover these four communities.,00:11:06,9,see topic mining help us uncover four communities
00:11:19,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,But from these assembled topics that you have seen here that are generated by PLSA.,00:11:14,9,But assembled topics seen generated PLSA
00:11:24,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And PLSA is unable to generate the four communities that,00:11:19,9,And PLSA unable generate four communities
00:11:26,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,correspond to our intuition.,00:11:24,9,correspond intuition
00:11:30,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,The reason was because they are all mixed together and,00:11:26,9,The reason mixed together
00:11:33,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,there are many words that are shared by these communities.,00:11:30,9,many words shared communities
00:11:37,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So it's not that easy to use four topics to separate them.,00:11:33,9,So easy use four topics separate
00:11:41,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"If we use more topics, perhaps we will have more coherent topics.",00:11:37,9,If use topics perhaps coherent topics
00:11:48,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"But what's interesting is that if we use the NetPLSA where the network,",00:11:42,9,But interesting use NetPLSA network
00:11:54,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,the collaboration network in this case of authors is used to impose constraints.,00:11:48,9,collaboration network case authors used impose constraints
00:11:57,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And in this case we also use four topics.,00:11:54,9,And case also use four topics
00:12:01,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,But Ned Pierre said we gave much more meaningful topics.,00:11:57,9,But Ned Pierre said gave much meaningful topics
00:12:07,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So here we'll see that these topics correspond well to the four communities.,00:12:01,9,So see topics correspond well four communities
00:12:09,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,The first is information retrieval.,00:12:07,9,The first information retrieval
00:12:11,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,The second is data mining.,00:12:09,9,The second data mining
00:12:12,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,Third is machine learning.,00:12:11,9,Third machine learning
00:12:13,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And the fourth is web.,00:12:12,9,And fourth web
00:12:18,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So that separation was mostly because of the influence of network,00:12:13,9,So separation mostly influence network
00:12:24,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,where with leverage is a collaboration network information.,00:12:18,9,leverage collaboration network information
00:12:28,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,Essentially the people that form a collaborating network,00:12:24,9,Essentially people form collaborating network
00:12:32,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,would then be kind of assumed to write about similar topics.,00:12:28,9,would kind assumed write similar topics
00:12:35,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And that's why we're going to have more coherent topics.,00:12:32,9,And going coherent topics
00:12:39,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"And if you just listen to text data alone based on the occurrences,",00:12:35,9,And listen text data alone based occurrences
00:12:42,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,you won't get such coherent topics.,00:12:39,9,get coherent topics
00:12:45,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"Even though a topic model, like PLSA or",00:12:42,9,Even though topic model like PLSA
00:12:50,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,LDA also should be able to pick up co-occurring words.,00:12:45,9,LDA also able pick co occurring words
00:12:55,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So in general the topics that they generate represent,00:12:50,9,So general topics generate represent
00:12:58,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,words that co-occur each other.,00:12:55,9,words co occur
00:13:03,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"But still they cannot generate such a coherent results as NetPLSA,",00:12:58,9,But still cannot generate coherent results NetPLSA
00:13:07,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,showing that the network contest is very useful here.,00:13:03,9,showing network contest useful
00:13:13,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,Now a similar model could have been also useful to to characterize the content,00:13:08,9,Now similar model could also useful characterize content
00:13:16,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,associated with each subnetwork of collaborations.,00:13:13,9,associated subnetwork collaborations
00:13:24,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So a more general view of text mining in context of network is you,00:13:19,9,So general view text mining context network
00:13:29,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,treat text as living in a rich information network environment.,00:13:24,9,treat text living rich information network environment
00:13:35,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And that means we can connect all the related data together as a big network.,00:13:29,9,And means connect related data together big network
00:13:41,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And text data can be associated with a lot of structures in the network.,00:13:35,9,And text data associated lot structures network
00:13:46,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"For example, text data can be associated with the nodes of the network, and",00:13:41,9,For example text data associated nodes network
00:13:51,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,that's basically what we just discussed in the NetPLSA.,00:13:46,9,basically discussed NetPLSA
00:13:56,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"But text data can be associated with age as well, or paths or even subnetworks.",00:13:51,9,But text data associated age well paths even subnetworks
00:14:01,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And such a way to represent texts that are in the big environment of,00:13:56,9,And way represent texts big environment
00:14:04,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,all the context information is very powerful.,00:14:01,9,context information powerful
00:14:09,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"Because it allows to analyze all the data, all the information together.",00:14:04,9,Because allows analyze data information together
00:14:16,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,"And so in general, analysis of text should be using the entire network",00:14:09,9,And general analysis text using entire network
00:14:21,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,information that's related to the text data.,00:14:16,9,information related text data
00:14:23,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,So here's one suggested reading.,00:14:21,9,So one suggested reading
00:14:27,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,And this is the paper about NetPLSA where you can find more details about the model,00:14:23,9,And paper NetPLSA find details model
00:14:29,5,Contextual Text Mining- Mining Topics with Social Network Context,4.9,and how to make such a model.,00:14:27,9,make model
00:00:07,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,[SOUND] Now lets look at another behaviour of the Mixed Model and,00:00:00,9,SOUND Now lets look another behaviour Mixed Model
00:00:14,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,in this case lets look at the response to data frequencies.,00:00:07,9,case lets look response data frequencies
00:00:19,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,So what you are seeing now is basically the likelihood of function for,00:00:14,9,So seeing basically likelihood function
00:00:24,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,the two word document and we now in this case the solution is text.,00:00:19,9,two word document case solution text
00:00:28,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,A probability of 0.9 and the a probability of 0.1.,00:00:24,9,A probability 0 9 probability 0 1
00:00:31,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Now it's interesting to,00:00:28,9,Now interesting
00:00:35,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,think about a scenario where we start adding more words to the document.,00:00:31,9,think scenario start adding words document
00:00:39,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,So what would happen if we add many the's to the document?,00:00:35,9,So would happen add many document
00:00:44,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"Now this would change the game, right?",00:00:41,9,Now would change game right
00:00:45,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"So, how?",00:00:44,9,So
00:00:50,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"Well, picture, what would the likelihood function look like now?",00:00:45,9,Well picture would likelihood function look like
00:00:54,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"Well, it start with the likelihood function for the two words, right?",00:00:50,9,Well start likelihood function two words right
00:00:56,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"As we add more words, we know that.",00:00:54,9,As add words know
00:00:59,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,But we have to just multiply the likelihood function by,00:00:56,9,But multiply likelihood function
00:01:02,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,additional terms to account for the additional.,00:00:59,9,additional terms account additional
00:01:04,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,occurrences of that.,00:01:02,9,occurrences
00:01:05,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"Since in this case,",00:01:04,9,Since case
00:01:09,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"all the additional terms are the, we're going to just multiply by this term.",00:01:05,9,additional terms going multiply term
00:01:11,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Right? For the probability of the.,00:01:09,9,Right For probability
00:01:17,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"And if we have another occurrence of the, we'd multiply again by the same term,",00:01:12,9,And another occurrence multiply term
00:01:20,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,and so on and forth.,00:01:17,9,forth
00:01:25,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"Add as many terms as the number of the's that we add to the document, d'.",00:01:20,9,Add many terms number add document
00:01:30,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Now this obviously changes the likelihood function.,00:01:25,9,Now obviously changes likelihood function
00:01:36,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,So what's interesting is now to think about how would that change our solution?,00:01:30,9,So interesting think would change solution
00:01:37,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,So what's the optimal solution now?,00:01:36,9,So optimal solution
00:01:42,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"Now, intuitively you'd know the original solution,",00:01:38,9,Now intuitively know original solution
00:01:46,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"pulling the 9 versus pulling the ,will no longer be optimal for this new function.",00:01:42,9,pulling 9 versus pulling longer optimal new function
00:01:47,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Right?,00:01:46,9,Right
00:01:50,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"But, the question is how should we change it.",00:01:48,9,But question change
00:01:53,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,What general is to sum to one.,00:01:50,9,What general sum one
00:01:57,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,So he know we must take away some probability the mass from one word and,00:01:53,9,So know must take away probability mass one word
00:02:00,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,add the probability mass to the other word.,00:01:57,9,add probability mass word
00:02:04,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,The question is which word to have reduce the probability and,00:02:00,9,The question word reduce probability
00:02:07,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,which word to have a larger probability.,00:02:04,9,word larger probability
00:02:10,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"And in particular, let's think about the probability of the.",00:02:07,9,And particular let think probability
00:02:12,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Should it be increased to be more than 0.1?,00:02:10,9,Should increased 0 1
00:02:16,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Or should we decrease it to less than 0.1?,00:02:12,9,Or decrease less 0 1
00:02:17,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,What do you think?,00:02:16,9,What think
00:02:23,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Now you might want to pause the video a moment to think more about.,00:02:19,9,Now might want pause video moment think
00:02:24,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,This question.,00:02:23,9,This question
00:02:30,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Because this has to do with understanding of important behavior of a mixture model.,00:02:24,9,Because understanding important behavior mixture model
00:02:35,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"And indeed, other maximum likelihood estimator.",00:02:30,9,And indeed maximum likelihood estimator
00:02:40,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"Now if you look at the formula for a moment, then you will see it seems like",00:02:35,9,Now look formula moment see seems like
00:02:45,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,another object Function is more influenced by the than text.,00:02:40,9,another object Function influenced text
00:02:48,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"Before, each computer.",00:02:45,9,Before computer
00:02:53,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"So now as you can imagine, it would make sense to actually",00:02:48,9,So imagine would make sense actually
00:02:57,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,assign a smaller probability for text and lock it.,00:02:53,9,assign smaller probability text lock
00:03:01,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,To make room for a larger probability for the.,00:02:57,9,To make room larger probability
00:03:04,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Why? Because the is repeated many times.,00:03:01,9,Why Because repeated many times
00:03:08,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"If we increase it a little bit, it will have more positive impact.",00:03:04,9,If increase little bit positive impact
00:03:13,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,Whereas a slight decrease of text will have relatively small impact,00:03:08,9,Whereas slight decrease text relatively small impact
00:03:17,3,Probabilistic Topic Models- Mixture Model Estimation- Part 2,2.9,"because it occurred just one, right?",00:03:13,9,occurred one right
